xmin,ymin,xmax,ymax,label,image_path,annotator,flight_name
4096.0,2625.0,4208.0,2868.0,Buoy,C3_L10_F1353_T20210515_142713_954.jpg,SageMaker,JPG_2021_May15
4230.0,2539.0,4470.0,2602.0,Buoy,C3_L10_F1353_T20210515_142713_954.jpg,SageMaker,JPG_2021_May15
2933.0,3107.0,2967.0,3176.0,Branta canadensis,C4_L10_F1346_T20210515_142709_895.jpg,SageMaker,JPG_2021_May15
2861.0,3246.0,2946.0,3314.0,Branta canadensis,C4_L10_F1346_T20210515_142709_895.jpg,SageMaker,JPG_2021_May15
1054.0,744.0,1117.0,771.0,Branta canadensis,C5_L6_F548_T20210515_135926_507.jpg,SageMaker,JPG_2021_May15
1363.0,1620.0,1394.0,1674.0,Branta canadensis,C5_L6_F548_T20210515_135926_507.jpg,SageMaker,JPG_2021_May15
2078.0,1500.0,2120.0,1548.0,Branta canadensis,C5_L6_F548_T20210515_135926_507.jpg,SageMaker,JPG_2021_May15
1422.0,1012.0,1452.0,1062.0,Branta canadensis,C5_L6_F548_T20210515_135926_507.jpg,SageMaker,JPG_2021_May15
3029.0,2384.0,3080.0,2425.0,Branta canadensis,C5_L6_F548_T20210515_135926_507.jpg,SageMaker,JPG_2021_May15
2358.0,3169.0,2403.0,3193.0,Larus delawarensis/argentatus,C5_L6_F548_T20210515_135926_507.jpg,SageMaker,JPG_2021_May15
3683.0,1572.0,3719.0,1601.0,Larus delawarensis/argentatus,C5_L6_F548_T20210515_135926_507.jpg,SageMaker,JPG_2021_May15
3353.0,2795.0,3386.0,2825.0,Larus delawarensis/argentatus,C5_L6_F548_T20210515_135926_507.jpg,SageMaker,JPG_2021_May15
160.0,3290.0,204.0,3309.0,Larus delawarensis/argentatus,C5_L6_F548_T20210515_135926_507.jpg,SageMaker,JPG_2021_May15
728.0,2308.0,752.0,2342.0,Larus delawarensis/argentatus,C5_L6_F548_T20210515_135926_507.jpg,SageMaker,JPG_2021_May15
3118.0,2976.0,3172.0,3034.0,Larus delawarensis/argentatus,C5_L6_F548_T20210515_135926_507.jpg,SageMaker,JPG_2021_May15
1353.0,3496.0,1418.0,3553.0,Larus delawarensis/argentatus,C5_L6_F548_T20210515_135926_507.jpg,SageMaker,JPG_2021_May15
1066.0,4071.0,1120.0,4103.0,Larus delawarensis/argentatus,C5_L6_F548_T20210515_135926_507.jpg,SageMaker,JPG_2021_May15
105.0,4174.0,157.0,4236.0,Larus delawarensis/argentatus,C5_L6_F548_T20210515_135926_507.jpg,SageMaker,JPG_2021_May15
991.0,3084.0,1066.0,3128.0,Larus delawarensis/argentatus,C5_L6_F548_T20210515_135926_507.jpg,SageMaker,JPG_2021_May15
643.0,3306.0,692.0,3406.0,Phalacrocorax auritus,C6_L6_F553_T20210515_135931_146.jpg,SageMaker,JPG_2021_May15
